Data,Rozboje,Bójki i pobicia,Kradzieże z włamaniem,Kradzieże,Wypadki drogowe,Zabici w wypadkach,Ranni w wypadkach,Nietrzeźwi kierujący,Kolizje drogowe,Sun,Moon,Mercury,Mercury speed,Mars,Mars speed,Uran,Uran speed,MoonSun distance,MercuryMars distance,SunMars distance,SunUran distance
28.03.2013,5,1,43,89,3,0,3,28,147,7.93,201.79,340.41,0.82,12.51,0.77,8.46,0.06,-166.13,327.9,-4.59,-0.53
27.03.2013,5,2,36,82,8,1,9,21,133,6.94,187.77,339.62,0.76,11.75,0.77,8.4,0.06,-179.17,327.88,-4.81,-1.46
26.03.2013,4,2,77,40,3,0,3,20,130,5.95,173.99,338.89,0.7,10.98,0.77,8.34,0.06,168.04,327.91,-5.03,-2.39
25.03.2013,0,2,50,103,7,1,7,96,128,4.96,160.52,338.22,0.64,10.21,0.77,8.28,0.06,155.57,328.01,-5.25,-3.33
24.03.2013,3,1,24,31,2,0,2,28,70,3.97,147.39,337.62,0.57,9.44,0.77,8.23,0.06,143.43,328.18,-5.47,-4.26
23.03.2013,3,2,31,54,7,0,10,27,88,2.98,134.6,337.09,0.49,8.67,0.77,8.17,0.06,131.63,328.42,-5.69,-5.19
22.03.2013,6,4,43,82,10,1,15,19,219,1.98,122.14,336.63,0.42,7.9,0.77,8.11,0.06,120.15,328.74,-5.91,-6.13
21.03.2013,7,2,39,87,4,1,5,23,167,0.99,109.94,336.26,0.33,7.12,0.77,8.06,0.06,108.95,329.13,-6.13,-7.06
20.03.2013,7,1,38,68,6,0,7,19,182,360.0,97.96,335.97,0.25,6.35,0.77,8.0,0.06,97.96,329.61,-6.35,-8.0
19.03.2013,7,1,38,68,6,0,7,19,182,359.0,86.1,335.76,0.16,5.58,0.77,7.94,0.06,87.09,330.18,-6.57,-8.94
18.03.2013,5,2,49,79,5,0,6,17,133,358.01,74.28,335.65,0.06,4.8,0.77,7.89,0.06,76.27,330.85,-6.79,-9.88
17.03.2013,3,2,28,26,5,1,5,26,76,357.02,62.41,335.64,-0.04,4.03,0.77,7.83,0.06,65.4,331.61,-7.01,-10.81
16.03.2013,3,4,42,63,5,0,5,30,80,356.02,50.42,335.73,-0.14,3.25,0.78,7.77,0.06,54.4,332.48,-7.23,-11.75
15.03.2013,0,1,,0,4,0,6,33,140,355.02,38.21,335.92,-0.25,2.48,0.78,7.72,0.06,43.19,333.44,-7.46,-12.69
14.03.2013,1,2,32,92,2,0,2,24,177,354.03,25.74,336.22,-0.35,1.7,0.78,7.66,0.06,31.71,334.52,-7.68,-13.63
13.03.2013,2,1,43,61,8,2,8,16,142,353.03,12.95,336.63,-0.46,0.93,0.78,7.61,0.06,19.92,335.71,-7.9,-14.58
12.03.2013,2,1,43,78,5,1,4,23,156,352.03,359.84,337.15,-0.57,0.15,0.78,7.55,0.06,7.81,337.0,-8.12,-15.52
11.03.2013,2,1,46,91,11,0,13,79,145,351.03,346.41,337.77,-0.67,359.37,0.78,7.49,0.06,-4.62,338.4,-8.34,-16.46
10.03.2013,3,6,34,38,0,0,0,38,74,350.03,332.71,338.49,-0.77,358.59,0.78,7.44,0.06,-17.33,339.9,-8.56,-17.41
09.03.2013,3,5,40,56,5,0,5,114,116,349.03,318.78,339.3,-0.85,357.81,0.78,7.38,0.05,-30.26,341.48,-8.78,-18.35
08.03.2013,2,2,50,81,10,1,11,36,152,348.03,304.7,340.19,-0.92,357.03,0.78,7.33,0.05,-43.33,343.15,-9.0,-19.29
07.03.2013,0,4,52,98,18,1,23,20,155,347.03,290.54,341.14,-0.98,356.25,0.78,7.27,0.05,-56.49,344.89,-9.22,-20.24
06.03.2013,5,2,67,92,11,1,15,40,152,346.03,276.36,342.14,-1.02,355.47,0.78,7.22,0.05,-69.67,346.67,-9.44,-21.19
05.03.2013,2,2,46,103,6,0,7,26,165,345.03,262.2,343.17,-1.03,354.69,0.78,7.17,0.05,-82.83,348.47,-9.66,-22.14
03.03.2013,5,5,25,36,3,0,5,32,55,343.03,234.06,345.21,-0.99,353.13,0.78,7.06,0.05,-108.97,352.08,-10.1,-24.03
02.03.2013,9,3,43,62,13,0,16,37,74,342.02,220.09,346.17,-0.93,352.35,0.78,7.01,0.05,-121.93,353.83,-10.32,-24.98
01.03.2013,8,5,43,101,15,0,17,22,144,341.02,206.22,347.07,-0.85,351.56,0.78,6.95,0.05,-134.8,355.5,-10.54,-25.93
28.02.2013,1,3,51,93,4,0,5,17,0,340.02,192.46,347.87,-0.75,350.78,0.78,6.9,0.05,-147.55,357.09,-10.76,-26.88
27.02.2013,13,1,52,89,2,1,1,21,118,339.01,178.86,348.56,-0.63,350.0,0.78,6.85,0.05,-160.16,358.56,-10.98,-27.83
26.02.2013,2,3,50,87,9,1,8,18,133,338.01,165.44,349.11,-0.49,349.21,0.78,6.8,0.05,-172.57,359.9,-11.2,-28.79
25.02.2013,7,3,45,94,9,0,11,27,116,337.0,152.24,349.53,-0.34,348.43,0.78,6.75,0.05,175.24,1.1,-11.42,-29.74
24.02.2013,8,4,36,33,2,0,2,23,63,336.0,139.31,349.78,-0.17,347.64,0.78,6.69,0.05,163.31,2.14,-11.64,-30.69
23.02.2013,8,5,35,61,7,0,7,29,109,334.99,126.64,349.87,-0.01,346.86,0.79,6.64,0.05,151.65,3.02,-11.86,-31.65
22.02.2013,3,4,52,71,9,1,10,21,203,333.99,114.25,349.8,0.16,346.07,0.79,6.59,0.05,140.26,3.73,-12.08,-32.61
21.02.2013,8,3,43,88,3,0,5,17,133,332.98,102.09,349.56,0.32,345.29,0.79,6.54,0.05,129.11,4.27,-12.31,-33.56
20.02.2013,6,1,39,82,8,0,10,15,228,331.97,90.13,349.15,0.49,344.5,0.79,6.49,0.05,118.15,4.65,-12.53,-34.52
19.02.2013,5,1,80,50,11,0,16,13,194,330.97,78.28,348.59,0.64,343.71,0.79,6.44,0.05,107.32,4.88,-12.75,-35.48
18.02.2013,4,2,51,78,3,0,4,24,125,329.96,66.49,347.88,0.79,342.93,0.79,6.4,0.05,96.53,4.95,-12.97,-36.44
17.02.2013,4,4,23,43,2,2,0,30,62,328.95,54.64,347.02,0.92,342.14,0.79,6.35,0.05,85.7,4.88,-13.19,-37.4
16.02.2013,4,3,41,56,3,0,4,34,126,327.94,42.66,346.03,1.05,341.35,0.79,6.3,0.05,74.72,4.68,-13.41,-38.36
15.02.2013,6,1,48,76,8,0,12,32,149,326.93,30.45,344.93,1.16,340.56,0.79,6.25,0.05,63.52,4.36,-13.63,-39.32
13.02.2013,3,4,40,81,9,0,10,12,193,324.91,5.02,342.4,1.35,338.99,0.79,6.16,0.05,40.12,3.42,-14.08,-41.25
12.02.2013,8,3,52,77,4,0,5,21,155,323.9,351.71,341.01,1.43,338.2,0.79,6.11,0.05,27.81,2.81,-14.3,-42.22
11.02.2013,8,2,47,93,8,0,11,18,141,322.88,337.99,339.54,1.5,337.41,0.79,6.07,0.05,15.1,2.13,-14.52,-43.18
10.02.2013,5,4,29,43,7,0,9,20,78,321.87,323.9,338.01,1.56,336.62,0.79,6.02,0.04,2.02,1.39,-14.75,-44.15
09.02.2013,9,5,47,78,9,2,9,28,85,320.86,309.52,336.42,1.61,335.83,0.79,5.98,0.04,-11.34,0.59,-14.97,-45.12
08.02.2013,2,4,40,83,12,0,12,34,156,319.85,294.97,334.79,1.65,335.04,0.79,5.94,0.04,-24.88,359.75,-15.19,-46.09
07.02.2013,6,1,58,73,10,0,12,17,202,318.83,280.37,333.13,1.68,334.25,0.79,5.89,0.04,-38.47,358.88,-15.42,-47.06
06.02.2013,6,1,51,108,9,0,13,15,177,317.82,265.82,331.43,1.71,333.46,0.79,5.85,0.04,-52.0,357.97,-15.64,-48.03
05.02.2013,8,4,44,85,5,0,5,11,120,316.81,251.41,329.72,1.73,332.67,0.79,5.81,0.04,-65.39,357.05,-15.86,-49.0
04.02.2013,6,3,59,100,11,0,15,20,136,315.79,237.2,327.98,1.74,331.88,0.79,5.77,0.04,-78.59,356.1,-16.09,-49.97
03.02.2013,2,1,41,38,6,0,7,20,115,314.78,223.2,326.24,1.75,331.09,0.79,5.73,0.04,-91.58,355.15,-16.31,-50.95
02.02.2013,3,5,36,59,9,2,12,21,102,313.76,209.42,324.49,1.76,330.3,0.79,5.69,0.04,-104.35,354.19,-16.53,-51.92
01.02.2013,3,0,62,67,4,0,5,19,136,312.75,195.83,322.73,1.76,329.51,0.79,5.65,0.04,-116.92,353.22,-16.76,-52.9
31.01.2013,2,3,54,79,5,0,5,20,232,311.74,182.44,320.97,1.76,328.72,0.79,5.61,0.04,-129.3,352.25,-16.98,-53.87
30.01.2013,6,7,39,89,2,0,2,14,164,310.72,169.23,319.21,1.76,327.93,0.79,5.57,0.04,-141.49,351.28,-17.21,-54.85
29.01.2013,6,1,48,97,5,1,4,15,150,309.71,156.2,317.45,1.76,327.14,0.79,5.53,0.04,-153.5,350.31,-17.43,-55.83
28.01.2013,4,2,41,108,11,0,14,11,179,308.69,143.36,315.7,1.75,326.35,0.79,5.49,0.04,-165.33,349.35,-17.66,-56.8
27.01.2013,4,6,26,59,2,0,2,23,68,307.67,130.72,313.95,1.74,325.56,0.79,5.46,0.04,-176.95,348.39,-17.88,-57.78
26.01.2013,3,2,39,45,1,0,1,29,85,306.66,118.28,312.21,1.74,324.77,0.79,5.42,0.04,171.62,347.44,-18.11,-58.76
25.01.2013,6,4,48,93,8,0,12,42,144,305.64,106.04,310.47,1.73,323.98,0.79,5.39,0.03,160.4,346.5,-18.33,-59.74
24.01.2013,3,2,49,68,4,0,4,17,106,304.63,93.98,308.75,1.72,323.19,0.79,5.35,0.03,149.36,345.56,-18.56,-60.73
23.01.2013,2,0,26,70,7,0,8,7,180,303.61,82.08,307.03,1.71,322.4,0.79,5.32,0.03,138.47,344.64,-18.79,-61.71
22.01.2013,3,1,25,65,6,0,6,12,134,302.59,70.27,305.32,1.7,321.6,0.79,5.29,0.03,127.67,343.72,-19.01,-62.69
21.01.2013,5,2,49,82,11,0,16,11,230,301.57,58.49,303.62,1.7,320.81,0.79,5.25,0.03,116.92,342.81,-19.24,-63.68
20.01.2013,3,3,25,33,2,0,4,26,73,300.56,46.68,301.93,1.69,320.02,0.79,5.22,0.03,106.12,341.91,-19.47,-64.66
19.01.2013,2,1,41,49,5,0,6,18,80,299.54,34.73,300.25,1.68,319.23,0.79,5.19,0.03,95.19,341.02,-19.69,-65.65
18.01.2013,4,2,36,86,5,0,5,24,190,298.52,22.57,298.58,1.67,318.44,0.79,5.16,0.03,84.04,340.13,-19.92,-66.64
17.01.2013,4,1,79,41,4,0,4,17,151,297.5,10.09,296.91,1.66,317.65,0.79,5.13,0.03,72.59,339.26,-20.15,-67.63
16.01.2013,3,1,32,82,5,0,11,15,124,296.48,357.22,295.26,1.65,316.86,0.79,5.1,0.03,60.74,338.4,-20.38,-68.62
15.01.2013,5,3,31,90,10,0,10,14,126,295.47,343.9,293.61,1.64,316.07,0.79,5.08,0.03,48.43,337.54,-20.61,-69.61
14.01.2013,4,3,46,83,10,0,10,22,141,294.45,330.11,291.97,1.63,315.28,0.79,5.05,0.03,35.66,336.69,-20.84,-70.6
13.01.2013,4,1,20,33,1,0,1,22,183,293.43,315.85,290.34,1.63,314.49,0.79,5.02,0.03,22.43,335.85,-21.07,-71.59
12.01.2013,2,3,32,50,10,0,11,20,130,292.41,301.22,288.72,1.62,313.7,0.79,5.0,0.03,8.81,335.02,-21.3,-72.59
11.01.2013,5,3,49,75,10,1,10,20,0,291.39,286.32,287.11,1.61,312.92,0.79,4.97,0.02,-5.07,334.19,-21.53,-73.58
10.01.2013,10,0,43,78,8,0,13,22,164,290.37,271.31,285.5,1.6,312.13,0.79,4.95,0.02,-19.06,333.38,-21.76,-74.58
09.01.2013,3,3,33,74,6,1,8,14,198,289.35,256.34,283.9,1.6,311.34,0.79,4.92,0.02,-33.01,332.57,-21.99,-75.57
08.01.2013,1,3,37,68,4,0,4,10,194,288.33,241.55,282.31,1.59,310.55,0.79,4.9,0.02,-46.79,331.76,-22.22,-76.57
07.01.2013,5,2,60,78,5,0,7,13,109,287.31,227.02,280.73,1.58,309.76,0.79,4.88,0.02,-60.29,330.97,-22.45,-77.57
06.01.2013,1,5,23,29,8,1,10,18,77,286.29,212.83,279.15,1.58,308.97,0.79,4.86,0.02,-73.46,330.17,-22.68,-78.57
05.01.2013,1,2,46,51,7,0,9,13,64,285.27,198.97,277.58,1.57,308.19,0.79,4.84,0.02,-86.3,329.39,-22.91,-79.57
04.01.2013,0,3,46,79,17,0,23,8,129,284.25,185.45,276.01,1.56,307.4,0.79,4.82,0.02,-98.81,328.61,-23.14,-80.57
03.01.2013,4,6,39,66,18,3,19,11,116,283.24,172.22,274.45,1.56,306.61,0.79,4.8,0.02,-111.01,327.84,-23.38,-81.57
02.01.2013,2,4,50,106,9,2,9,18,147,282.22,159.26,272.9,1.55,305.83,0.79,4.78,0.02,-122.95,327.07,-23.61,-82.57
01.01.2013,3,6,32,26,4,1,5,29,34,281.2,146.53,271.35,1.55,305.04,0.79,4.77,0.02,-134.66,326.31,-23.84,-83.57
31.12.2012,5,4,56,52,14,1,17,9,150,280.18,134.01,269.8,1.54,304.25,0.79,4.75,0.02,-146.17,325.55,-24.08,-84.57
30.12.2012,0,4,45,59,7,0,8,21,0,279.16,121.66,268.27,1.53,303.47,0.78,4.74,0.01,-157.5,324.8,-24.31,-85.58
29.12.2012,1,2,33,70,7,3,7,10,112,278.14,109.47,266.74,1.53,302.68,0.78,4.72,0.01,-168.67,324.05,-24.54,-86.58
27.12.2012,8,5,43,63,14,1,14,48,122,276.1,85.48,263.69,1.52,301.12,0.78,4.7,0.01,169.38,322.57,-25.01,-88.59
26.12.2012,1,5,32,19,4,0,6,13,45,275.08,73.64,262.17,1.51,300.33,0.78,4.69,0.01,158.56,321.84,-25.25,-89.6
25.12.2012,3,1,18,7,4,1,7,14,53,274.07,61.85,260.66,1.51,299.55,0.78,4.68,0.01,147.79,321.11,-25.48,-90.61
24.12.2012,5,3,25,41,9,3,9,10,104,273.05,50.07,259.16,1.5,298.77,0.78,4.67,0.01,137.02,320.39,-25.72,-91.62
23.12.2012,2,2,24,48,6,0,10,18,148,272.03,38.24,257.66,1.49,297.98,0.78,4.66,0.01,126.21,319.68,-25.96,-92.63
22.12.2012,4,3,32,57,8,1,7,24,109,271.01,26.29,256.17,1.49,297.2,0.78,4.65,0.01,115.28,318.97,-26.19,-93.64
21.12.2012,4,1,41,66,8,1,8,20,144,269.99,14.14,254.69,1.48,296.42,0.78,4.64,0.01,104.15,318.27,-26.43,-94.65
20.12.2012,1,3,49,91,7,1,7,16,163,268.97,1.72,253.21,1.47,295.64,0.78,4.63,0.01,92.75,317.57,-26.67,-95.66
19.12.2012,6,2,41,69,8,1,11,18,130,267.96,348.95,251.75,1.46,294.86,0.78,4.63,0.01,80.99,316.88,-26.91,-96.67
